rule_id,initial_topic_id,topic_id,parent_id,name,is_child,definition,seed_status,object_pattern,task_pattern,exclude_title_pattern,required_text_pattern,accepted_documents,candidate_seed_clusters1000,additional_precision_guards
M385.steam_turbine,M385.steam_turbine,M385.steam_turbine,M385,汽轮机运行与热力性能,True,研究对象须匹配“汽轮机运行与热力性能”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,steam.turbine|汽轮机,operation|performance|运行|性能,,,318,T0462|T0385,src/decision_guards.py
M045.coal_gasification,M045.coal_gasification,M045.coal_gasification,M045,煤气化工艺与反应,True,研究对象须匹配“煤气化工艺与反应”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,coal.gasification|coal.gasifier|煤气化,,,,1126,T0590|T0045|T0397|T0854,src/decision_guards.py
M042.gas_hydrate,M042.gas_hydrate,M042.gas_hydrate,M042,天然气水合物生成与分解,True,研究对象须匹配“天然气水合物生成与分解”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,gas.hydrate|methane.hydrate|天然气水合物|甲烷水合物,formation|dissociation|生成|分解,,,607,T0114|T0571|T0665|T0713,src/decision_guards.py
M386.gas_network,M386.gas_network,M386.gas_network,M386,天然气管网优化运行,True,研究对象须匹配“天然气管网优化运行”对应对象，且满足所列任务；多任务冲突保留复核。,descriptor_retrieval_only_not_sample_approved,natural.gas.network|gas.pipeline|天然气管网|输气管道,optimization|operation|优化|运行,,,121,T0299|T0165|T0386,src/decision_guards.py
M032.oil_price,M032.oil_price,M032.oil_price,M032,石油价格与市场经济,True,研究对象须匹配“石油价格与市场经济”对应对象，且满足所列任务；多任务冲突保留复核。,keyword_candidate_only,oil.price|petroleum.price|油价|石油价格,,,,2430,T0032,src/decision_guards.py
M032.oil_industry,M032.oil_industry,M032.oil_industry,M032,石油产业投资与经营,True,研究对象须匹配“石油产业投资与经营”对应对象，且满足所列任务；多任务冲突保留复核。,descriptor_retrieval_only_not_sample_approved,oil.industry|petroleum.industry|石油产业|石油行业,investment|management|投资|经营,,,23,T0065|T0032|T0840,src/decision_guards.py
M290.fission,M290.fission,M290.fission,M290,核裂变反应堆工程,True,研究对象须匹配“核裂变反应堆工程”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,fission.reactor|nuclear.fission|light.water.reactor|核裂变|轻水堆|压水堆,,,,71,T0694|T0261|T0168,src/decision_guards.py
M290.fusion,M290.fusion,M290.fusion,M290,核聚变装置工程,True,研究对象须匹配“核聚变装置工程”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,fusion.reactor|fusion.device|tokamak|聚变堆|聚变装置|托卡马克,,diagnos|imaging|lost.alpha|诊断|成像,,1050,T0694|T0504|T0937|T0028|T0122|T0205|T0064|T0416|T0323|T0302,src/decision_guards.py
M182.beam,M182.beam,M182.beam,M182,聚变加热与中性束注入,True,研究对象须匹配“聚变加热与中性束注入”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,fusion|tokamak|聚变|托卡马克,neutral.beam|heating|中性束|加热,,,202,T0288|T0213|T0090|T0028|T0564,src/decision_guards.py
M323.mhd,M323.mhd,M323.mhd,M323,磁约束等离子体MHD稳定性,True,研究对象须匹配“磁约束等离子体MHD稳定性”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,plasma|等离子体,magnetohydrodynamic|MHD.stability|磁流体|MHD稳定,,,91,T0099|T0457|T0016|T0122,src/decision_guards.py
M391.irradiation,M391.irradiation,M391.irradiation,M391,核结构材料辐照损伤,True,研究对象须匹配“核结构材料辐照损伤”对应对象，且满足所列任务；多任务冲突保留复核。,descriptor_retrieval_only_not_sample_approved,steel|tungsten|structural.material|钢|钨|结构材料,irradiation.damage|radiation.damage|辐照损伤,,,155,T0965|T0391|T0290,src/decision_guards.py
M457.astrophysics,M457.astrophysics,M457.astrophysics,M457,天体等离子体与磁重联,True,研究对象须匹配“天体等离子体与磁重联”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,astrophysic|solar.wind|magnetosphere|天体|太阳风|磁层,plasma|reconnection|等离子体|磁重联,,,163,T0457|T0564,src/decision_guards.py
M267.deicing,M267.deicing,M267.deicing,M267,电力设施覆冰与除冰,True,研究对象须匹配“电力设施覆冰与除冰”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,power.line|wind.turbine|电力线路|输电线路|风机,icing|de.icing|覆冰|除冰,,,147,T0874|T0639|T0972|T0599,src/decision_guards.py
M460.irrigation,M460.irrigation,M460.irrigation,M460,灌溉水资源优化调度,True,研究对象须匹配“灌溉水资源优化调度”对应对象，且满足所列任务；多任务冲突保留复核。,keyword_candidate_only,irrigation|灌溉,water.resource|scheduling|optimization|水资源|调度|优化,,,58,T0460|T0905,src/decision_guards.py
M328.forest_management,M328.forest_management,M328.forest_management,M328,森林资源经营与碳汇,True,研究对象须匹配“森林资源经营与碳汇”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,forest|森林,management|carbon.sequestration|经营|碳汇,,,1373,T0328|T0143,src/decision_guards.py
M467.wood_processing,M467.wood_processing,M467.wood_processing,M467,木材加工与干燥,True,研究对象须匹配“木材加工与干燥”对应对象，且满足所列任务；多任务冲突保留复核。,descriptor_retrieval_only_not_sample_approved,wood|timber|木材,processing|drying|加工|干燥,,,326,T0467|T0993|T0328,src/decision_guards.py
M432.adaptation,M432.adaptation,M432.adaptation,M432,气候变化适应与风险,True,研究对象须匹配“气候变化适应与风险”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,climate.change|气候变化,adaptation|vulnerability|climate.risk|适应|脆弱性|气候风险,,,1074,T0594,src/decision_guards.py
M432.mitigation,M432.mitigation,M432.mitigation,M432,气候变化减缓政策,True,研究对象须匹配“气候变化减缓政策”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,climate.change|climate.policy|气候变化|气候政策,mitigation|减缓|减排,adaptation|适应,,1129,T0594|T0219|T0490,src/decision_guards.py
M219.international,M219.international,M219.international,M219,国际气候协定与治理,True,研究对象须匹配“国际气候协定与治理”对应对象，且满足所列任务；多任务冲突保留复核。,keyword_candidate_only,climate|气候,Paris.agreement|UNFCCC|international.negotiation|巴黎协定|国际谈判|国际治理,,,371,T0908,src/decision_guards.py
M266.green_finance,M266.green_finance,M266.green_finance,M266,绿色金融与能源投资,True,研究对象须匹配“绿色金融与能源投资”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,green.finance|green.bond|绿色金融|绿色债券,,,,968,T0240|T0555,src/decision_guards.py
M499.energy_poverty,M499.energy_poverty,M499.energy_poverty,M499,能源贫困与能源可及性,True,研究对象须匹配“能源贫困与能源可及性”对应对象，且满足所列任务；多任务冲突保留复核。,keyword_candidate_only,energy.poverty|energy.access|能源贫困|能源可及,,,,1076,T0622,src/decision_guards.py
M171.energy_security,M171.energy_security,M171.energy_security,M171,能源安全与转型战略,True,研究对象须匹配“能源安全与转型战略”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,energy.security|能源安全,transition|strateg|转型|战略,,,323,T0149|T0499|T0319|T0209,src/decision_guards.py
M319.regional_carbon,M319.regional_carbon,M319.regional_carbon,M319,中国区域低碳经济与碳效率,True,研究对象须匹配“中国区域低碳经济与碳效率”对应对象，且满足所列任务；多任务冲突保留复核。,descriptor_retrieval_only_not_sample_approved,China|Chinese|中国|省域|城市群,carbon.efficiency|low.carbon.econom|碳效率|低碳经济,,,148,T0539|T0555|T0319,src/decision_guards.py
M132.emissions_trading,M132.emissions_trading,M132.emissions_trading,M132,碳排放交易机制,True,研究对象须匹配“碳排放交易机制”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,emissions.trading|carbon.trading|碳排放交易|碳交易,,,,2766,T0039|T0539|T0928|T0123|T0531|T0132|T0555,src/decision_guards.py
M065.carbon_tax,M065.carbon_tax,M065.carbon_tax,M065,碳税与环境税费,True,研究对象须匹配“碳税与环境税费”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,carbon.tax|environmental.tax|碳税|环境税,,,,2666,T0039|T0928|T0539|T0240,src/decision_guards.py
M065.subsidy,M065.subsidy,M065.subsidy,M065,可再生能源补贴机制,True,研究对象须匹配“可再生能源补贴机制”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,renewable.energy|solar|wind|可再生能源|光伏|风电,subsid|补贴,,,120,T0867|T0445|T0275,src/decision_guards.py
M053.transmission_tariff,M053.transmission_tariff,M053.transmission_tariff,M053,输配电价监管政策,True,研究对象须匹配“输配电价监管政策”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,输配电价|transmission.tariff|distribution.tariff,通知|监管|regulat|policy,,,55,T0053|T0619|T0651,src/decision_guards.py
M053.retail_tariff,M053.retail_tariff,M053.retail_tariff,M053,销售电价与用户电费政策,True,研究对象须匹配“销售电价与用户电费政策”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,销售电价|工商业电价|居民电价|retail.electricity.tariff,通知|政策|policy|regulat,,,83,T0053|T0619|T0651|T0856,src/decision_guards.py
M364.charging_policy,M364.charging_policy,M364.charging_policy,M364,充电基础设施建设政策,True,研究对象须匹配“充电基础设施建设政策”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,充电基础设施|充电桩|充电站,通知|意见|办法|规划|政策,,,60,T0719|T0253,src/decision_guards.py
M364.utility_connection,M364.utility_connection,M364.utility_connection,M364,公用事业接入与收费政策,True,研究对象须匹配“公用事业接入与收费政策”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,供水|供电|供气|公用事业,接入|接网|报装|收费,充电,,40,T0053|T0364|T0005,src/decision_guards.py
M336.energy_label,M336.energy_label,M336.energy_label,M336,能效标识与产品能效政策,True,研究对象须匹配“能效标识与产品能效政策”对应对象，且满足所列任务；多任务冲突保留复核。,descriptor_retrieval_only_not_sample_approved,能效标识|能效标准|energy.label,通知|办法|标准|regulat,,,0,T0767|T0756|T0852,src/decision_guards.py
M005.grid_construction,M005.grid_construction,M005,M005,电网建设与供电服务政策,False,研究对象须匹配“电网建设与供电服务政策”对应对象，且满足所列任务；多任务冲突保留复核。,descriptor_retrieval_only_not_sample_approved,电网建设|供电服务|农网改造,通知|意见|办法|规划,,,12,T0005|T0970|T0055,src/decision_guards.py
M287.standards,M287.standards,M287.standards,M287,能源电力标准化政策,True,研究对象须匹配“能源电力标准化政策”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,能源|电力,标准化|行业标准|国家标准,,,71,T0287|T0155|T0080|T0606|T0358|T0857|T0600|T0387|T0117|T0446,src/decision_guards.py
M217.electrical_safety,M217.electrical_safety,M217.electrical_safety,M217,电气安全与触电风险,True,研究对象须匹配“电气安全与触电风险”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,electrical.safety|electric.shock|电气安全|触电,,,,441,T0217|T0721|T0807|T0896|T0853,src/decision_guards.py
M459.risk_warning,M459.risk_warning,M459.risk_warning,M459,电力设备风险预警,True,研究对象须匹配“电力设备风险预警”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,电力|电网|power.system,risk.warning|risk.assessment|风险预警|风险评估,,,6,T0896|T0129|T0902|T0175|T0358,src/decision_guards.py
M011.dielectric_storage,M011.dielectric_storage,M011.dielectric_storage,M011,聚合物介电储能,True,研究对象须匹配“聚合物介电储能”对应对象，且满足所列任务；多任务冲突保留复核。,descriptor_retrieval_only_not_sample_approved,polymer|聚合物,dielectric.energy.storage|energy.storage.density|介电储能|储能密度,,,4,T0586|T0121|T0646,src/decision_guards.py
M011.electrical_insulation,M011.electrical_insulation,M011.electrical_insulation,M011,聚合物电气绝缘,True,研究对象须匹配“聚合物电气绝缘”对应对象，且满足所列任务；多任务冲突保留复核。,descriptor_retrieval_only_not_sample_approved,polymer|聚合物,electrical.insulation|dielectric.breakdown|电气绝缘|介电击穿,,,49,T0586|T0703|T0121,src/decision_guards.py
M068.gan,M068.gan,M068.gan,M068,氮化镓功率与结器件,True,研究对象须匹配“氮化镓功率与结器件”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,gallium.nitride|\bGaN\b|氮化镓,transistor|HEMT|power.device|晶体管|功率器件,,,3162,T0182|T0236|T0369,src/decision_guards.py
M429.sic,M429,M429,M429,碳化硅功率半导体器件,False,研究对象须匹配“碳化硅功率器件”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,silicon.carbide|\bSiC\b|碳化硅,MOSFET|power.device|Schottky.diode|功率器件|肖特基,,,3368,T0429|T0315|T0895|T0369|T0715|T0998,src/decision_guards.py
M152.sic_ceramic,M152.sic_ceramic,M152.sic_ceramic,M152,碳化硅陶瓷结构材料,True,研究对象须匹配“碳化硅陶瓷结构材料”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,silicon.carbide|\bSiC\b|碳化硅,ceramic|sinter|陶瓷|烧结,MOSFET|power.device|功率器件,,1245,T0911|T0885|T0472|T0729|T0241,src/decision_guards.py
M198.copper_thermoelectric,M198.copper_thermoelectric,M198.copper_thermoelectric,M198,铜基热电材料,True,研究对象须匹配“铜基热电材料”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,copper|Cu2Se|Cu2S|铜基|硒化铜|硫化铜,thermoelectric|热电,,,536,T0102,src/decision_guards.py
M121.thermoelectric,M121,M121,M121,热电材料与热电性能优化,False,研究对象须匹配“热电材料性能调控”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,thermoelectric.material|thermoelectric.propert|热电材料|热电性能,Seebeck|ZT|figure.of.merit|掺杂|doping|塞贝克,,,860,T0747|T0845|T0102|T0198|T0170|T0241,src/decision_guards.py
M251.permanent_magnet,M251.permanent_magnet,M251.permanent_magnet,M251,永磁材料与磁性设计,True,研究对象须匹配“永磁材料与磁性设计”对应对象，且满足所列任务；多任务冲突保留复核。,descriptor_retrieval_only_not_sample_approved,permanent.magnet.material|NdFeB|Nd.Fe.B|永磁材料|钕铁硼,,,,397,T0634|T0180|T0096,src/decision_guards.py
M251.soft_magnetic,M251.soft_magnetic,M251.soft_magnetic,M251,软磁材料与磁损耗,True,研究对象须匹配“软磁材料与磁损耗”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,soft.magnetic|软磁,loss|propert|损耗|性能,,,57,T0892|T0660|T0293|T0425,src/decision_guards.py
M202.triboelectric,M202.triboelectric,M202.triboelectric,M202,摩擦纳米发电机,True,研究对象须匹配“摩擦纳米发电机”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,triboelectric.nanogenerator|摩擦纳米发电机,,,,2009,T0084|T0741,src/decision_guards.py
M016.piezoelectric,M016.piezoelectric,M016.piezoelectric,M016,压电能量采集,True,研究对象须匹配“压电能量采集”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,piezoelectric|压电,energy.harvest|能量采集,,,657,T0317|T0084,src/decision_guards.py
M016.electromagnetic,M016.electromagnetic,M016.electromagnetic,M016,电磁能量采集,True,研究对象须匹配“电磁能量采集”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,electromagnetic|电磁,energy.harvest|能量采集,,,481,T0317|T0026,src/decision_guards.py
M113.water_harvesting,M113.water_harvesting,M113.water_harvesting,M113,大气集水与雾水采集,True,研究对象须匹配“大气集水与雾水采集”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,atmospheric.water.harvest|fog.harvest|大气集水|空气取水|雾水采集,,,,62,T0863,src/decision_guards.py
M113.oil_water,M113.oil_water,M113.oil_water,M113,油水分离界面与膜材料,True,研究对象须匹配“油水分离界面与膜材料”对应对象，且满足所列任务；多任务冲突保留复核。,keyword_candidate_only,oil.water.separat|油水分离,,,,460,T0113,src/decision_guards.py
M193.lithium_extraction,M193.lithium_extraction,M193.lithium_extraction,M193,锂资源提取与分离,True,研究对象须匹配“锂资源提取与分离”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,lithium|锂,extraction|extracting|separation|提取|提锂|分离,spent.batter|废旧电池|recycl|回收,,2185,T0301|T0782|T0793|T0006|T0646|T0695|T0893|T0508|T0632|T0375,src/decision_guards.py
M373.uranium,M373.uranium,M373.uranium,M373,铀钍提取与分离,True,研究对象须匹配“铀钍提取与分离”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,uranium|thorium|铀|钍,extraction|separation|adsorption|提取|分离|吸附,,,1156,T0261,src/decision_guards.py
M373.rare_earth,M373.rare_earth,M373.rare_earth,M373,稀土元素提取分离,True,研究对象须匹配“稀土元素提取分离”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,rare.earth|稀土,extraction|separation|提取|分离,,,1335,T0344|T0448|T0261|T0880|T0956|T0892,src/decision_guards.py
M339.cobalt_oer,M154,M154,M154,电解水析氧催化,False,研究对象须匹配“钴基材料析氧催化”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,cobalt|Co3O4|钴,oxygen.evolution|析氧,oxygen.reduction|氧还原,,686,T0697|T0682|T0281|T0761|T0036,src/decision_guards.py
M145.iron_orr,M363,M363,M363,非贵金属氧还原电催化材料,False,研究对象须匹配“铁基材料氧还原催化”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,iron|Fe.N.C|铁基|铁氮碳,oxygen.reduction|氧还原,,,829,T0739|T0978,src/decision_guards.py
M265.single_atom_orr,M363,M363,M363,非贵金属氧还原电催化材料,False,研究对象须匹配“单原子氧还原催化剂”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,single.atom|单原子,oxygen.reduction|氧还原,,,44,T0739|T0289|T0574,src/decision_guards.py
M125.gcn_h2,M010.photocatalytic_h2,M010.photocatalytic_h2,M010,光催化制氢,True,研究对象须匹配“光催化制氢”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,carbon.nitride|g.C3N4|氮化碳,photocatalytic.hydrogen|光催化制氢|光催化析氢,,,418,T0474|T0920|T0933|T0542,src/decision_guards.py
M127.graphene_membrane,M127.graphene_membrane,M127.graphene_membrane,M127,石墨烯分离膜,True,研究对象须匹配“石墨烯分离膜”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,graphene|石墨烯,separation.membrane|desalination|分离膜|海水淡化,,,2,T0986,src/decision_guards.py
M127.graphene_composite,M127.graphene_composite,M127.graphene_composite,M127,石墨烯结构复合材料,True,研究对象须匹配“石墨烯结构复合材料”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,graphene|石墨烯,mechanical.propert|reinforcement|力学性能|增强,electrode|battery|supercapacitor|电极|电池|超级电容,,98,T0666|T0536,src/decision_guards.py
M462.hydraulic_pump,M462.hydraulic_pump,M462.hydraulic_pump,M462,液压泵性能与控制,True,研究对象须匹配“液压泵性能与控制”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,hydraulic.pump|液压泵,performance|control|性能|控制,,,22,T0111,src/decision_guards.py
M462.hydraulic_valve,M462.hydraulic_valve,M462.hydraulic_valve,M462,液压阀设计与控制,True,研究对象须匹配“液压阀设计与控制”对应对象，且满足所列任务；多任务冲突保留复核。,descriptor_retrieval_only_not_sample_approved,hydraulic.valve|液压阀,design|control|设计|控制,,,17,T0809|T0271|T0637,src/decision_guards.py
M295.hil,M295.hil,M295.hil,M295,电力系统硬件在环仿真,True,研究对象须匹配“电力系统硬件在环仿真”对应对象，且满足所列任务；多任务冲突保留复核。,descriptor_retrieval_only_not_sample_approved,power.system|power.electronic|电力系统|电力电子,hardware.in.the.loop|硬件在环,,,4,T0340|T0246|T0315,src/decision_guards.py
M295.education,M295.education,M295.education,M295,能源电力教学实验平台,True,研究对象须匹配“能源电力教学实验平台”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,energy|electrical|power|能源|电气|电力,teaching|education|laboratory.platform|教学|实验平台,,,184,T0721|T0730|T0816|T0670|T0418,src/decision_guards.py
M481.intrusion,M481.intrusion,M481.intrusion,M481,网络入侵检测,True,研究对象须匹配“网络入侵检测”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,network.intrusion|intrusion.detection|网络入侵|入侵检测,,,,1750,T0129|T0728,src/decision_guards.py
M361.knowledge_graph,M361.knowledge_graph,M361.knowledge_graph,M361,电力知识图谱,True,研究对象须匹配“电力知识图谱”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,power|electric|电力|电网,knowledge.graph|知识图谱,,,145,T0585|T0554,src/decision_guards.py
M393.oled,M393,M393,M393,有机发光二极管与发光材料,False,研究对象须匹配“有机发光二极管与发光材料”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,organic.light.emitting.diode|organic.light.emitting.device|\bOLEDs?\b|有机发光二极管,,,,8130,T0966|T0393|T0272|T0886|T0498,src/decision_guards.py
M059.supercapacitor,M059,M059,M059,超级电容器电极与器件,False,研究对象须匹配“超级电容器电极与器件”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,supercapacitor|超级电容器,,,,26943,T0794|T0900|T0773|T0737|T0642|T0650|T0268|T0379|T0760|T0059,src/decision_guards.py
M360.dssc,M360,M360,M360,染料敏化太阳能电池材料与器件,False,研究对象须匹配“染料敏化太阳能电池材料与器件”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,dye.sensiti[sz]ed.solar|\bDSSCs?\b|染料敏化太阳能,,,,11738,T0534|T0608|T0360|T0307|T0326,src/decision_guards.py
M153.wireless_power,M153,M153,M153,无线电能传输电路与系统,False,研究对象须匹配“无线电能传输电路与系统”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,wireless.power.transfer|wireless.energy.transfer|无线电能传输|无线能量传输,,,,4889,T0934|T0755|T0052,src/decision_guards.py
M041.wireless_charger,M041.wireless_charger,M041.wireless_charger,M041,无线充电器与装置,True,研究对象须匹配“无线充电器与装置”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,wireless.charg|无线充电,charger|device|charging.system|充电器|装置|充电系统,,,1215,T0643|T0736|T0755|T0938|T0763|T0799|T0664,src/decision_guards.py
M494.microbial_fc,M494,M494,M494,微生物燃料电池与生物产电,False,研究对象须匹配“微生物燃料电池与生物产电”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,microbial.fuel.cell|微生物燃料电池,,,,4825,T0853|T0347|T0772,src/decision_guards.py
M335.solar_evaporation,M335,M335,M335,太阳能界面蒸发与海水淡化,False,研究对象须匹配“太阳能界面蒸发与海水淡化”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,solar|太阳能,interfacial.evaporation|steam.generation|界面蒸发|蒸汽发生,,,1028,T0335|T0435,src/decision_guards.py
M389.rail,M389.rail,M389.rail,M389,轨道交通能耗与牵引优化,True,研究对象须匹配“轨道交通能耗与牵引优化”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,railway|rail.transit|铁路|轨道交通,energy.consumption|traction|能耗|牵引,,,14,T0468|T0602|T0771|T0900,src/decision_guards.py
M389.shipping,M389.shipping,M389.shipping,M389,船舶燃料与能效,True,研究对象须匹配“船舶燃料与能效”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,ship|maritime|船舶|航运,fuel|energy.efficiency|燃料|能效,,,159,T0765|T0190,src/decision_guards.py
M023.tidal,M023.tidal,M023.tidal,M023,潮汐与潮流能开发,True,研究对象须匹配“潮汐与潮流能开发”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,tidal.energy|tidal.stream|潮汐能|潮流能,,,,380,T0100|T0831,src/decision_guards.py
M307.led_lighting,M307.led_lighting,M307.led_lighting,M307,LED照明灯具与配光,True,研究对象须匹配“LED照明灯具与配光”对应对象，且满足所列任务；多任务冲突保留复核。,sample_object_task_supported,LED|light.emitting.diode|发光二极管,lighting|luminaire|light.distribution|照明|灯具|配光,organic|有机,,335,T0980|T0498|T0589,src/decision_guards.py
