baseline_category_id,baseline_category_name,category_id,category_name,quarantine_code,quarantine_reason,documents
C0436,钠离子电池电极材料,C0604,电池老化实验与循环寿命,,,10
C0436,钠离子电池电极材料,C0616,锂金属负极界面稳定与枝晶抑制,,,236
C0436,钠离子电池电极材料,C0648,锂电石墨负极,,,9
C0436,钠离子电池电极材料,C0673,硫化物固态电解质,,,36
C0436,钠离子电池电极材料,C0714,层状及富镍锂电正极材料,,,601
C0436,钠离子电池电极材料,C0715,锂电磷酸盐正极材料,,,6
C0436,钠离子电池电极材料,C0727,钠离子电池负极材料,,,446
C0436,钠离子电池电极材料,C0728,钠离子电池正极材料,,,875
C0436,钠离子电池电极材料,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,18
C0437,矿物岩石与黏土性质,C0513,天然气水合物生成与分解,,,6
C0437,矿物岩石与黏土性质,C0560,二氧化碳水合物形成与分离,,,5
C0437,矿物岩石与黏土性质,C0598,锂资源提取与分离,,,9
C0437,矿物岩石与黏土性质,C0606,地热资源勘探与储层建模,,,52
C0437,矿物岩石与黏土性质,C0671,二氧化碳固体吸附捕集,,,2
C0437,矿物岩石与黏土性质,C0680,生物质气化制合成气,,,1
C0437,矿物岩石与黏土性质,C0693,活性炭制备与孔结构,,,1
C0437,矿物岩石与黏土性质,C0694,稀土元素提取分离,,,108
C0437,矿物岩石与黏土性质,C0695,铀钍提取与分离,,,1
C0437,矿物岩石与黏土性质,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,4
C0438,电力设备数据诊断与异常检测,C0381,光伏发电功率预测方法与装置,,,1
C0438,电力设备数据诊断与异常检测,C0435,智能电表物联网与用能监测,,,38
C0438,电力设备数据诊断与异常检测,C0539,配电网谐波与电能质量治理,,,5
C0438,电力设备数据诊断与异常检测,C0542,光伏组件故障与缺陷检测,,,4
C0438,电力设备数据诊断与异常检测,C0549,开关设备故障检测,,,2
C0438,电力设备数据诊断与异常检测,C0550,变压器故障诊断,,,2
C0438,电力设备数据诊断与异常检测,C0611,电气安全与触电风险,,,2
C0438,电力设备数据诊断与异常检测,C0613,电力系统可靠性评估,,,1
C0438,电力设备数据诊断与异常检测,C0615,电气绝缘局部放电,,,3
C0438,电力设备数据诊断与异常检测,C0637,电流检测与测量电路,,,4
C0438,电力设备数据诊断与异常检测,C0638,电压检测与测量电路,,,6
C0438,电力设备数据诊断与异常检测,C0654,能源电力教学实验平台,,,1
C0438,电力设备数据诊断与异常检测,C0661,温度传感与测量装置,,,1
C0438,电力设备数据诊断与异常检测,C0690,电力知识图谱,,,20
C0438,电力设备数据诊断与异常检测,C0700,永磁同步电机控制,,,1
C0438,电力设备数据诊断与异常检测,C0732,电力设备风险预警,,,1
C0438,电力设备数据诊断与异常检测,C0737,电力系统电压稳定,,,1
C0438,电力设备数据诊断与异常检测,C0741,电网状态估计与相量测量,,,7
C0439,电气化铁路牵引与供电,C0499,电磁能量采集,,,2
C0439,电气化铁路牵引与供电,C0500,压电能量采集,,,3
C0439,电气化铁路牵引与供电,C0504,电动汽车充电并网影响,,,1
C0439,电气化铁路牵引与供电,C0512,无线充电器与装置,,,2
C0439,电气化铁路牵引与供电,C0525,储能容量配置与选址,,,1
C0439,电气化铁路牵引与供电,C0548,输配电线路故障检测与定位,,,2
C0439,电气化铁路牵引与供电,C0550,变压器故障诊断,,,1
C0439,电气化铁路牵引与供电,C0563,电力线载波通信,,,1
C0439,电气化铁路牵引与供电,C0613,电力系统可靠性评估,,,1
C0439,电气化铁路牵引与供电,C0632,电动汽车路径与补能规划,,,2
C0439,电气化铁路牵引与供电,C0651,地源热泵与地埋换热器,,,1
C0439,电气化铁路牵引与供电,C0667,电网频率控制,,,1
C0439,电气化铁路牵引与供电,C0700,永磁同步电机控制,,,1
C0439,电气化铁路牵引与供电,C0706,轨道交通能耗与牵引优化,,,13
C0439,电气化铁路牵引与供电,C0726,风机状态监测与预测性维护,,,1
C0439,电气化铁路牵引与供电,C0746,功率因数校正电路与控制,,,1
C0439,电气化铁路牵引与供电,,,Q.INSUFFICIENT,题名摘要不足，待补全,2
C0440,铜基硫族薄膜与光伏吸收材料,C0493,光催化制氢,,,1
C0440,铜基硫族薄膜与光伏吸收材料,C0516,分离膜污染与清洗,,,1
C0440,铜基硫族薄膜与光伏吸收材料,C0530,钙钛矿电池界面、钝化与传输层,,,2
C0440,铜基硫族薄膜与光伏吸收材料,C0537,其他材料光催化污染物降解,,,3
C0440,铜基硫族薄膜与光伏吸收材料,C0557,TiO₂光催化污染物降解,,,1
C0440,铜基硫族薄膜与光伏吸收材料,C0558,油水分离界面与膜材料,,,1
C0440,铜基硫族薄膜与光伏吸收材料,C0584,聚合物有机太阳能电池,,,1
C0440,铜基硫族薄膜与光伏吸收材料,C0601,铜基热电材料,,,24
C0440,铜基硫族薄膜与光伏吸收材料,C0671,二氧化碳固体吸附捕集,,,2
C0440,铜基硫族薄膜与光伏吸收材料,C0687,染料敏化电池对电极,,,1
C0440,铜基硫族薄膜与光伏吸收材料,C0714,层状及富镍锂电正极材料,,,2
C0440,铜基硫族薄膜与光伏吸收材料,C0724,电子废物回收,,,1
C0440,铜基硫族薄膜与光伏吸收材料,C0727,钠离子电池负极材料,,,1
C0440,铜基硫族薄膜与光伏吸收材料,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,3
C0441,二次电池电解液添加剂与配方,C0491,电池电极涂布与辊压,,,2
C0441,二次电池电解液添加剂与配方,C0501,钠电池电解液与界面,,,9
C0441,二次电池电解液添加剂与配方,C0511,电池装配工装与制造设备,,,5
C0441,二次电池电解液添加剂与配方,C0518,电池电极粘结剂,,,18
C0441,二次电池电解液添加剂与配方,C0519,电池隔膜制备与改性,,,68
C0441,二次电池电解液添加剂与配方,C0520,凝胶聚合物锂电解质,,,2
C0441,二次电池电解液添加剂与配方,C0556,水系锌离子电池,,,2
C0441,二次电池电解液添加剂与配方,C0683,电池火灾抑制与灭火,,,8
C0441,二次电池电解液添加剂与配方,C0728,钠离子电池正极材料,,,4
C0441,二次电池电解液添加剂与配方,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,2
C0442,能源专项监管与企业整改公告,C0522,销售电价与用户电费政策,,,7
C0442,能源专项监管与企业整改公告,C0523,输配电价监管政策,,,1
C0442,能源专项监管与企业整改公告,C0528,可再生能源补贴机制,,,2
C0442,能源专项监管与企业整改公告,C0621,工业能源审计与节能评估,,,6
C0442,能源专项监管与企业整改公告,C0649,能源电力标准化政策,,,1
C0442,能源专项监管与企业整改公告,C0691,充电基础设施建设政策,,,3
C0443,建筑能效与居民供热用能,C0060,超级电容器电极与器件,,,1
C0443,建筑能效与居民供热用能,C0257,固体氧化物燃料电池,,,1
C0443,建筑能效与居民供热用能,C0435,智能电表物联网与用能监测,,,12
C0443,建筑能效与居民供热用能,C0500,压电能量采集,,,1
C0443,建筑能效与居民供热用能,C0504,电动汽车充电并网影响,,,1
C0443,建筑能效与居民供热用能,C0509,太阳能热水与供热装置,,,3
C0443,建筑能效与居民供热用能,C0527,碳税与环境税费,,,1
C0443,建筑能效与居民供热用能,C0552,微电网能量管理与经济调度,,,8
C0443,建筑能效与居民供热用能,C0553,电动汽车推广与购买行为,,,1
C0443,建筑能效与居民供热用能,C0564,波浪能转换装置,,,1
C0443,建筑能效与居民供热用能,C0572,碳排放交易机制,,,1
C0443,建筑能效与居民供热用能,C0575,产消者能源交易,,,5
C0443,建筑能效与居民供热用能,C0594,能源安全与转型战略,,,1
C0443,建筑能效与居民供热用能,C0607,地热供热与发电利用,,,1
C0443,建筑能效与居民供热用能,C0621,工业能源审计与节能评估,,,9
C0443,建筑能效与居民供热用能,C0624,农光互补与农光协同,,,1
C0443,建筑能效与居民供热用能,C0626,屋顶与分布式光伏部署,,,10
C0443,建筑能效与居民供热用能,C0633,区域供热供冷系统,,,77
C0443,建筑能效与居民供热用能,C0635,综合能源系统规划配置,,,13
C0443,建筑能效与居民供热用能,C0636,综合能源系统优化调度,,,3
C0443,建筑能效与居民供热用能,C0651,地源热泵与地埋换热器,,,4
C0443,建筑能效与居民供热用能,C0664,LED照明灯具与配光,,,6
C0443,建筑能效与居民供热用能,C0686,电网灾害韧性与恢复,,,3
C0443,建筑能效与居民供热用能,C0719,气候变化适应与风险,,,1
C0443,建筑能效与居民供热用能,C0720,气候变化减缓政策,,,1
C0443,建筑能效与居民供热用能,C0723,光伏光热联合系统,,,15
C0443,建筑能效与居民供热用能,C0729,建筑暖通空调能耗,,,130
C0443,建筑能效与居民供热用能,C0730,建筑节能改造,,,6
C0443,建筑能效与居民供热用能,C0744,潜热储热系统,,,2
C0443,建筑能效与居民供热用能,C0750,能源贫困与能源可及性,,,10
C0444,通用计算硬件接口与电子系统,C0298,场效应晶体管结构与建模,,,2
C0444,通用计算硬件接口与电子系统,C0512,无线充电器与装置,,,1
C0444,通用计算硬件接口与电子系统,C0533,氮化镓功率与结器件,,,6
C0444,通用计算硬件接口与电子系统,C0588,电网接地与地网安全,,,2
C0444,通用计算硬件接口与电子系统,C0746,功率因数校正电路与控制,,,2
C0444,通用计算硬件接口与电子系统,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,6
C0444,通用计算硬件接口与电子系统,,,Q.INSUFFICIENT,题名摘要不足，待补全,3
C0445,雷电电磁场与天体物理混合,C0154,无线电能传输电路与系统,,,1
C0445,雷电电磁场与天体物理混合,C0387,有机发光二极管与发光材料,,,1
C0445,雷电电磁场与天体物理混合,C0472,多电平逆变器拓扑与调制,,,1
C0445,雷电电磁场与天体物理混合,C0499,电磁能量采集,,,1
C0445,雷电电磁场与天体物理混合,C0533,氮化镓功率与结器件,,,1
C0445,雷电电磁场与天体物理混合,C0564,波浪能转换装置,,,1
C0445,雷电电磁场与天体物理混合,C0589,输电线路雷击与防雷,,,8
C0445,雷电电磁场与天体物理混合,C0596,聚变加热与中性束注入,,,1
C0445,雷电电磁场与天体物理混合,C0614,电晕放电与电晕损耗,,,2
C0445,雷电电磁场与天体物理混合,C0622,谐振与软开关变换器,,,1
C0445,雷电电磁场与天体物理混合,C0653,核聚变装置工程,,,11
C0445,雷电电磁场与天体物理混合,C0669,磁约束等离子体MHD稳定性,,,2
C0445,雷电电磁场与天体物理混合,C0679,FPGA实时控制与硬件实现,,,1
C0445,雷电电磁场与天体物理混合,C0731,天体等离子体与磁重联,,,26
C0445,雷电电磁场与天体物理混合,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,6
C0446,电力扰动孤岛及异常识别算法,C0060,超级电容器电极与器件,,,2
C0446,电力扰动孤岛及异常识别算法,C0154,无线电能传输电路与系统,,,2
C0446,电力扰动孤岛及异常识别算法,C0246,虚拟电厂资源聚合与调度,,,1
C0446,电力扰动孤岛及异常识别算法,C0298,场效应晶体管结构与建模,,,1
C0446,电力扰动孤岛及异常识别算法,C0381,光伏发电功率预测方法与装置,,,3
C0446,电力扰动孤岛及异常识别算法,C0387,有机发光二极管与发光材料,,,1
C0446,电力扰动孤岛及异常识别算法,C0435,智能电表物联网与用能监测,,,9
C0446,电力扰动孤岛及异常识别算法,C0472,多电平逆变器拓扑与调制,,,3
C0446,电力扰动孤岛及异常识别算法,C0533,氮化镓功率与结器件,,,5
C0446,电力扰动孤岛及异常识别算法,C0538,智能电网通信架构,,,3
C0446,电力扰动孤岛及异常识别算法,C0539,配电网谐波与电能质量治理,,,12
C0446,电力扰动孤岛及异常识别算法,C0542,光伏组件故障与缺陷检测,,,401
C0446,电力扰动孤岛及异常识别算法,C0548,输配电线路故障检测与定位,,,17
C0446,电力扰动孤岛及异常识别算法,C0549,开关设备故障检测,,,19
C0446,电力扰动孤岛及异常识别算法,C0550,变压器故障诊断,,,408
C0446,电力扰动孤岛及异常识别算法,C0563,电力线载波通信,,,1
C0446,电力扰动孤岛及异常识别算法,C0578,光伏电池与组件模型参数辨识,,,4
C0446,电力扰动孤岛及异常识别算法,C0582,微电网孤岛切换与动态控制,,,3
C0446,电力扰动孤岛及异常识别算法,C0588,电网接地与地网安全,,,1
C0446,电力扰动孤岛及异常识别算法,C0589,输电线路雷击与防雷,,,5
C0446,电力扰动孤岛及异常识别算法,C0592,电池荷电状态估计,,,13
C0446,电力扰动孤岛及异常识别算法,C0593,电池健康状态与寿命预测,,,6
C0446,电力扰动孤岛及异常识别算法,C0613,电力系统可靠性评估,,,3
C0446,电力扰动孤岛及异常识别算法,C0614,电晕放电与电晕损耗,,,1
C0446,电力扰动孤岛及异常识别算法,C0615,电气绝缘局部放电,,,86
C0446,电力扰动孤岛及异常识别算法,C0637,电流检测与测量电路,,,15
C0446,电力扰动孤岛及异常识别算法,C0638,电压检测与测量电路,,,14
C0446,电力扰动孤岛及异常识别算法,C0647,电缆绝缘护套与导体结构,,,1
C0446,电力扰动孤岛及异常识别算法,C0672,漂浮式海上风电平台,,,1
C0446,电力扰动孤岛及异常识别算法,C0679,FPGA实时控制与硬件实现,,,6
C0446,电力扰动孤岛及异常识别算法,C0685,智能电网网络攻击与安全,,,28
C0446,电力扰动孤岛及异常识别算法,C0700,永磁同步电机控制,,,1
C0446,电力扰动孤岛及异常识别算法,C0712,电力负荷预测,,,5
C0446,电力扰动孤岛及异常识别算法,C0726,风机状态监测与预测性维护,,,1
C0446,电力扰动孤岛及异常识别算法,C0736,电力系统暂态稳定,,,4
C0446,电力扰动孤岛及异常识别算法,C0737,电力系统电压稳定,,,4
C0446,电力扰动孤岛及异常识别算法,C0741,电网状态估计与相量测量,,,53
C0446,电力扰动孤岛及异常识别算法,C0747,网络入侵检测,,,36
C0446,电力扰动孤岛及异常识别算法,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,2
C0447,电力安全风险与故障预警系统,C0435,智能电表物联网与用能监测,,,6
C0447,电力安全风险与故障预警系统,C0500,压电能量采集,,,1
C0447,电力安全风险与故障预警系统,C0517,配电网需求响应与柔性调度,,,1
C0447,电力安全风险与故障预警系统,C0538,智能电网通信架构,,,1
C0447,电力安全风险与故障预警系统,C0542,光伏组件故障与缺陷检测,,,3
C0447,电力安全风险与故障预警系统,C0549,开关设备故障检测,,,3
C0447,电力安全风险与故障预警系统,C0550,变压器故障诊断,,,2
C0447,电力安全风险与故障预警系统,C0563,电力线载波通信,,,1
C0447,电力安全风险与故障预警系统,C0582,微电网孤岛切换与动态控制,,,1
C0447,电力安全风险与故障预警系统,C0588,电网接地与地网安全,,,1
C0447,电力安全风险与故障预警系统,C0611,电气安全与触电风险,,,11
C0447,电力安全风险与故障预警系统,C0613,电力系统可靠性评估,,,2
C0447,电力安全风险与故障预警系统,C0615,电气绝缘局部放电,,,3
C0447,电力安全风险与故障预警系统,C0636,综合能源系统优化调度,,,1
C0447,电力安全风险与故障预警系统,C0637,电流检测与测量电路,,,2
C0447,电力安全风险与故障预警系统,C0638,电压检测与测量电路,,,1
C0447,电力安全风险与故障预警系统,C0639,漏电与剩余电流保护,,,4
C0447,电力安全风险与故障预警系统,C0667,电网频率控制,,,1
C0447,电力安全风险与故障预警系统,C0685,智能电网网络攻击与安全,,,19
C0447,电力安全风险与故障预警系统,C0686,电网灾害韧性与恢复,,,11
C0447,电力安全风险与故障预警系统,C0690,电力知识图谱,,,6
C0447,电力安全风险与故障预警系统,C0732,电力设备风险预警,,,4
C0447,电力安全风险与故障预警系统,C0741,电网状态估计与相量测量,,,1
C0447,电力安全风险与故障预警系统,C0747,网络入侵检测,,,25
C0447,电力安全风险与故障预警系统,C0748,储能系统集成与安全装置,,,2
C0448,水资源调度灌溉与水能利用,C0498,生物能源生命周期与可持续性,,,1
C0448,水资源调度灌溉与水能利用,C0502,潮汐与潮流能开发,,,14
C0448,水资源调度灌溉与水能利用,C0515,膜法海水淡化,,,37
C0448,水资源调度灌溉与水能利用,C0516,分离膜污染与清洗,,,2
C0448,水资源调度灌溉与水能利用,C0527,碳税与环境税费,,,4
C0448,水资源调度灌溉与水能利用,C0572,碳排放交易机制,,,2
C0448,水资源调度灌溉与水能利用,C0598,锂资源提取与分离,,,4
C0448,水资源调度灌溉与水能利用,C0607,地热供热与发电利用,,,1
C0448,水资源调度灌溉与水能利用,C0611,电气安全与触电风险,,,1
C0448,水资源调度灌溉与水能利用,C0612,国际气候协定与治理,,,1
C0448,水资源调度灌溉与水能利用,C0624,农光互补与农光协同,,,2
C0448,水资源调度灌溉与水能利用,C0633,区域供热供冷系统,,,1
C0448,水资源调度灌溉与水能利用,C0710,水电站运行调度,,,10
C0448,水资源调度灌溉与水能利用,C0719,气候变化适应与风险,,,12
C0448,水资源调度灌溉与水能利用,C0720,气候变化减缓政策,,,3
C0448,水资源调度灌溉与水能利用,C0733,灌溉水资源优化调度,,,17
C0449,电池单体壳体与组件结构,C0257,固体氧化物燃料电池,,,4
C0449,电池单体壳体与组件结构,C0487,电池冷却与散热,,,3
C0449,电池单体壳体与组件结构,C0491,电池电极涂布与辊压,,,24
C0449,电池单体壳体与组件结构,C0511,电池装配工装与制造设备,,,90
C0449,电池单体壳体与组件结构,C0518,电池电极粘结剂,,,3
C0449,电池单体壳体与组件结构,C0519,电池隔膜制备与改性,,,75
C0449,电池单体壳体与组件结构,C0571,光伏电池与组件制造工艺,,,1
C0449,电池单体壳体与组件结构,C0598,锂资源提取与分离,,,2
C0449,电池单体壳体与组件结构,C0604,电池老化实验与循环寿命,,,8
C0449,电池单体壳体与组件结构,C0641,电池盖板、端子与密封结构,,,98
C0449,电池单体壳体与组件结构,C0657,电池单体均衡控制,,,4
C0449,电池单体壳体与组件结构,C0659,废旧电池拆解与物理分离,,,11
C0449,电池单体壳体与组件结构,C0660,废旧电池湿法回收,,,1
C0449,电池单体壳体与组件结构,C0683,电池火灾抑制与灭火,,,21
C0449,电池单体壳体与组件结构,C0684,电池热失控与传播,,,4
C0449,电池单体壳体与组件结构,C0699,电池模组与电池包装配结构,,,40
C0449,电池单体壳体与组件结构,C0715,锂电磷酸盐正极材料,,,1
C0449,电池单体壳体与组件结构,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,1
C0450,液压泵阀与流体传动,C0386,感应电机运行控制与性能,,,8
C0450,液压泵阀与流体传动,C0412,质子交换膜燃料电池运行与建模,,,2
C0450,液压泵阀与流体传动,C0499,电磁能量采集,,,2
C0450,液压泵阀与流体传动,C0500,压电能量采集,,,1
C0450,液压泵阀与流体传动,C0515,膜法海水淡化,,,3
C0450,液压泵阀与流体传动,C0535,燃料电池供气与空压控制,,,1
C0450,液压泵阀与流体传动,C0551,燃气轮机热力性能,,,4
C0450,液压泵阀与流体传动,C0564,波浪能转换装置,,,13
C0450,液压泵阀与流体传动,C0645,电机驱动PWM与谐波控制,,,3
C0450,液压泵阀与流体传动,C0651,地源热泵与地埋换热器,,,6
C0450,液压泵阀与流体传动,C0653,核聚变装置工程,,,1
C0450,液压泵阀与流体传动,C0662,吸收式制冷循环,,,2
C0450,液压泵阀与流体传动,C0667,电网频率控制,,,1
C0450,液压泵阀与流体传动,C0704,汽轮机运行与热力性能,,,6
C0450,液压泵阀与流体传动,C0711,水轮机性能与设计,,,53
C0450,液压泵阀与流体传动,C0734,液压泵性能与控制,,,15
C0450,液压泵阀与流体传动,C0735,液压阀设计与控制,,,17
C0450,液压泵阀与流体传动,C0744,潜热储热系统,,,1
C0450,液压泵阀与流体传动,,,Q.INSUFFICIENT,题名摘要不足，待补全,4
C0451,电力系统暂态电压与稳定性分析,C0060,超级电容器电极与器件,,,14
C0451,电力系统暂态电压与稳定性分析,C0154,无线电能传输电路与系统,,,3
C0451,电力系统暂态电压与稳定性分析,C0246,虚拟电厂资源聚合与调度,,,1
C0451,电力系统暂态电压与稳定性分析,C0257,固体氧化物燃料电池,,,4
C0451,电力系统暂态电压与稳定性分析,C0386,感应电机运行控制与性能,,,1
C0451,电力系统暂态电压与稳定性分析,C0412,质子交换膜燃料电池运行与建模,,,3
C0451,电力系统暂态电压与稳定性分析,C0472,多电平逆变器拓扑与调制,,,4
C0451,电力系统暂态电压与稳定性分析,C0490,风能资源评估与选址,,,1
C0451,电力系统暂态电压与稳定性分析,C0500,压电能量采集,,,1
C0451,电力系统暂态电压与稳定性分析,C0504,电动汽车充电并网影响,,,1
C0451,电力系统暂态电压与稳定性分析,C0517,配电网需求响应与柔性调度,,,1
C0451,电力系统暂态电压与稳定性分析,C0524,储能运行调度与收益,,,2
C0451,电力系统暂态电压与稳定性分析,C0525,储能容量配置与选址,,,1
C0451,电力系统暂态电压与稳定性分析,C0539,配电网谐波与电能质量治理,,,4
C0451,电力系统暂态电压与稳定性分析,C0540,配电网电压无功优化,,,8
C0451,电力系统暂态电压与稳定性分析,C0542,光伏组件故障与缺陷检测,,,4
C0451,电力系统暂态电压与稳定性分析,C0551,燃气轮机热力性能,,,1
C0451,电力系统暂态电压与稳定性分析,C0564,波浪能转换装置,,,4
C0451,电力系统暂态电压与稳定性分析,C0581,微电网下垂控制与功率分配,,,5
C0451,电力系统暂态电压与稳定性分析,C0582,微电网孤岛切换与动态控制,,,25
C0451,电力系统暂态电压与稳定性分析,C0592,电池荷电状态估计,,,1
C0451,电力系统暂态电压与稳定性分析,C0595,电网短路电流计算,,,2
C0451,电力系统暂态电压与稳定性分析,C0613,电力系统可靠性评估,,,13
C0451,电力系统暂态电压与稳定性分析,C0622,谐振与软开关变换器,,,1
C0451,电力系统暂态电压与稳定性分析,C0631,电动汽车充电站选址规划,,,1
C0451,电力系统暂态电压与稳定性分析,C0633,区域供热供冷系统,,,1
C0451,电力系统暂态电压与稳定性分析,C0638,电压检测与测量电路,,,1
C0451,电力系统暂态电压与稳定性分析,C0667,电网频率控制,,,287
C0451,电力系统暂态电压与稳定性分析,C0675,风电出力预测,,,1
C0451,电力系统暂态电压与稳定性分析,C0686,电网灾害韧性与恢复,,,86
C0451,电力系统暂态电压与稳定性分析,C0700,永磁同步电机控制,,,2
C0451,电力系统暂态电压与稳定性分析,C0723,光伏光热联合系统,,,1
C0451,电力系统暂态电压与稳定性分析,C0726,风机状态监测与预测性维护,,,1
C0451,电力系统暂态电压与稳定性分析,C0736,电力系统暂态稳定,,,791
C0451,电力系统暂态电压与稳定性分析,C0737,电力系统电压稳定,,,567
C0451,电力系统暂态电压与稳定性分析,C0741,电网状态估计与相量测量,,,19
C0451,电力系统暂态电压与稳定性分析,C0746,功率因数校正电路与控制,,,36
C0451,电力系统暂态电压与稳定性分析,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,1
C0452,风光储及混合能源系统配置,C0060,超级电容器电极与器件,,,11
C0452,风光储及混合能源系统配置,C0154,无线电能传输电路与系统,,,1
C0452,风光储及混合能源系统配置,C0246,虚拟电厂资源聚合与调度,,,6
C0452,风光储及混合能源系统配置,C0257,固体氧化物燃料电池,,,1
C0452,风光储及混合能源系统配置,C0330,太阳能界面蒸发与海水淡化,,,5
C0452,风光储及混合能源系统配置,C0381,光伏发电功率预测方法与装置,,,5
C0452,风光储及混合能源系统配置,C0386,感应电机运行控制与性能,,,1
C0452,风光储及混合能源系统配置,C0412,质子交换膜燃料电池运行与建模,,,1
C0452,风光储及混合能源系统配置,C0472,多电平逆变器拓扑与调制,,,12
C0452,风光储及混合能源系统配置,C0489,海上风电开发与技术经济,,,1
C0452,风光储及混合能源系统配置,C0499,电磁能量采集,,,1
C0452,风光储及混合能源系统配置,C0509,太阳能热水与供热装置,,,9
C0452,风光储及混合能源系统配置,C0515,膜法海水淡化,,,14
C0452,风光储及混合能源系统配置,C0524,储能运行调度与收益,,,2
C0452,风光储及混合能源系统配置,C0525,储能容量配置与选址,,,2
C0452,风光储及混合能源系统配置,C0528,可再生能源补贴机制,,,2
C0452,风光储及混合能源系统配置,C0534,氢能技术经济与生命周期,,,67
C0452,风光储及混合能源系统配置,C0539,配电网谐波与电能质量治理,,,3
C0452,风光储及混合能源系统配置,C0540,配电网电压无功优化,,,1
C0452,风光储及混合能源系统配置,C0541,光伏组件退化与寿命,,,1
C0452,风光储及混合能源系统配置,C0543,加氢站与氢气加注,,,2
C0452,风光储及混合能源系统配置,C0551,燃气轮机热力性能,,,9
C0452,风光储及混合能源系统配置,C0552,微电网能量管理与经济调度,,,43
C0452,风光储及混合能源系统配置,C0564,波浪能转换装置,,,4
C0452,风光储及混合能源系统配置,C0571,光伏电池与组件制造工艺,,,4
C0452,风光储及混合能源系统配置,C0572,碳排放交易机制,,,3
C0452,风光储及混合能源系统配置,C0578,光伏电池与组件模型参数辨识,,,1
C0452,风光储及混合能源系统配置,C0581,微电网下垂控制与功率分配,,,3
C0452,风光储及混合能源系统配置,C0582,微电网孤岛切换与动态控制,,,2
C0452,风光储及混合能源系统配置,C0587,太阳辐照度预测估算,,,1
C0452,风光储及混合能源系统配置,C0588,电网接地与地网安全,,,1
C0452,风光储及混合能源系统配置,C0592,电池荷电状态估计,,,1
C0452,风光储及混合能源系统配置,C0602,摩擦纳米发电机,,,4
C0452,风光储及混合能源系统配置,C0607,地热供热与发电利用,,,12
C0452,风光储及混合能源系统配置,C0624,农光互补与农光协同,,,6
C0452,风光储及混合能源系统配置,C0625,光伏技术经济与投资,,,45
C0452,风光储及混合能源系统配置,C0626,屋顶与分布式光伏部署,,,15
C0452,风光储及混合能源系统配置,C0629,超临界二氧化碳布雷顿循环,,,1
C0452,风光储及混合能源系统配置,C0630,有机朗肯循环发电,,,2
C0452,风光储及混合能源系统配置,C0633,区域供热供冷系统,,,1
C0452,风光储及混合能源系统配置,C0635,综合能源系统规划配置,,,2
C0452,风光储及混合能源系统配置,C0636,综合能源系统优化调度,,,6
C0452,风光储及混合能源系统配置,C0644,沼气提纯与生物甲烷升级,,,1
C0452,风光储及混合能源系统配置,C0651,地源热泵与地埋换热器,,,6
C0452,风光储及混合能源系统配置,C0654,能源电力教学实验平台,,,2
C0452,风光储及混合能源系统配置,C0656,动力电池梯次利用,,,6
C0452,风光储及混合能源系统配置,C0675,风电出力预测,,,1
C0452,风光储及混合能源系统配置,C0677,太阳能集热器传热设计,,,4
C0452,风光储及混合能源系统配置,C0678,聚光太阳能热发电,,,219
C0452,风光储及混合能源系统配置,C0680,生物质气化制合成气,,,1
C0452,风光储及混合能源系统配置,C0707,船舶燃料与能效,,,1
C0452,风光储及混合能源系统配置,C0710,水电站运行调度,,,2
C0452,风光储及混合能源系统配置,C0718,配电网规划与容量配置,,,1
C0452,风光储及混合能源系统配置,C0723,光伏光热联合系统,,,100
C0452,风光储及混合能源系统配置,C0733,灌溉水资源优化调度,,,1
C0452,风光储及混合能源系统配置,C0750,能源贫困与能源可及性,,,1
C0452,风光储及混合能源系统配置,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,4
C0453,电机制造与通用装配装置混合,C0060,超级电容器电极与器件,,,1
C0453,电机制造与通用装配装置混合,C0491,电池电极涂布与辊压,,,8
C0453,电机制造与通用装配装置混合,C0511,电池装配工装与制造设备,,,5
C0453,电机制造与通用装配装置混合,C0546,永磁电机磁路与结构设计,,,1
C0453,电机制造与通用装配装置混合,C0571,光伏电池与组件制造工艺,,,1
C0453,电机制造与通用装配装置混合,C0579,电机转子结构与制造,,,15
C0453,电机制造与通用装配装置混合,C0580,电机定子结构与制造,,,16
C0453,电机制造与通用装配装置混合,C0641,电池盖板、端子与密封结构,,,7
C0454,木材加工与木质资源利用,C0063,生物质热解与炭化,,,55
C0454,木材加工与木质资源利用,C0498,生物能源生命周期与可持续性,,,8
C0454,木材加工与木质资源利用,C0499,电磁能量采集,,,1
C0454,木材加工与木质资源利用,C0621,工业能源审计与节能评估,,,2
C0454,木材加工与木质资源利用,C0633,区域供热供冷系统,,,1
C0454,木材加工与木质资源利用,C0668,中国区域低碳经济与碳效率,,,1
C0454,木材加工与木质资源利用,C0674,森林资源经营与碳汇,,,36
C0454,木材加工与木质资源利用,C0680,生物质气化制合成气,,,3
